date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Sun Feb 14 2021, Manager,N/A,Former Employee ,Good,0,"Its a great place to work
","I don't have any cons.
Helpfu",,5,,,,,,,,
Tue Feb 09 2021, Senior Product Manager,,Current Employee ,GREAT COMPANY!,1,"The benefits here are excellent.
","None, sense the benefits are excellent.
Advice to Management
KEEP IT UP!
Helpful (1","KEEP IT UP!
",5,5,5,,,,,,
Wed Feb 10 2021, Senior Sales Executive,"Los Angeles, CA",Former Employee ,Great place to start sales career,1,"Great mentorship, opportunity to advance
","I can't list any real cons
",,5,5,4,4,5,4,Recommends,Positive Outlook,
Fri Feb 12 2021, Software Engineer,Bangalore,Current Employee ,Wonderful work environment,0,"Excellent work culture, super cool teammates and managers, nice projects, work life balance, good work is always acknowledged and appreciated, great learning
","No cons at all, only pros
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 12 2021, Data Analyst,,Former Employee ,Data,0,"Amazing job and benefits Had an amazing time out there
","no cons to be hoenst
Helpfu",,5,3,4,4,5,4,Recommends,Positive Outlook,Approves of CEO
Fri Feb 12 2021, Software Engineer,"San Francisco, CA",Former Employee ,great,0,"most freedom for projects ever.
","big pond, lots of competition.
Helpfu",,5,,,,,,,,
Fri Feb 12 2021, Financial Service Representative,"West Hartford, CT",Current Employee ,Great Culture,0,"Very team oriented and highly inclusive
","I have seen some reviews that cite being a big company as a con, but it operates as a large startup where everyone is available to help
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 12 2021, Staff Software Engineer,"San Francisco, CA",Current Employee ,Great company,0,"Amazing company, provide career growth
","none, is becoming more a bigger company
Helpfu",,5,5,5,5,5,5,,,
Fri Feb 12 2021, G&amp;A,,Current Employee ,great place to work,0,"great benefits/perks, lots of learning/growth opportunities
","big company stuff - bureaucracy, reorgs, so on
Helpfu",,5,3,5,5,5,5,Recommends,,No Opinion of CEO
Fri Feb 12 2021, Legal,"Mountain View, CA",Former Employee ,Great company!,0,"Great salary, bonus, and equity.
","Similar issues that other large companies suffer from
",,5,4,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 12 2021, Software Engineer,"Mountain View, CA",Former Employee ,2 year,0,"Best profamnce in company Amazing campus
","New coding Evey time New challenge Evey time
",,5,2,5,5,5,3,Recommends,Positive Outlook,Approves of CEO
Wed Feb 10 2021, Senior Sales Executive,"Los Angeles, CA",Former Employee ,Great place to start sales career,1,"Great mentorship, opportunity to advance
","I can't list any real cons
Advice to Management
Keep up good job
Helpful (1","Keep up good job
",5,5,4,4,5,4,Recommends,Positive Outlook,
Fri Feb 12 2021, Financial Service Representative,"West Hartford, CT",Current Employee ,Great Culture,0,"Very team oriented and highly inclusive
","I have seen some reviews that cite being a big company as a con, but it operates as a large startup where everyone is available to help
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 12 2021, Legal,"Mountain View, CA",Former Employee ,Great company!,0,"Great salary, bonus, and equity.
","Similar issues that other large companies suffer from
Advice to Management
Listen to your employees
Helpfu","Listen to your employees
Helpfu",5,4,4,4,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 12 2021, Software Engineer,"Mountain View, CA",Former Employee ,2 year,0,"Best profamnce in company
Amazing campus
","New coding Evey time
New challenge Evey time
Advice to Management
Best behavior and motivation
Helpfu","Best behavior and motivation
Helpfu",5,2,5,5,5,3,Recommends,Positive Outlook,Approves of CEO
Fri Feb 12 2021, Product Manager,"Los Angeles, CA",Current Employee ,Great,0,"Everything is simply just great.
","There are no cons to working here
Advice to Management
You should give us raises like you do.
Helpfu","You should give us raises like you do.
Helpfu",5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Fri Feb 12 2021,Anonymous,Chennai,Current Employee ,Software,0,"Good communication with good skills
","Nothing more than good skills
Helpfu",,5,3,4,4,3,4,Recommends,Positive Outlook,
Sat Feb 13 2021, Software Engineer,Warsaw,Current Employee ,"Challenging, enjoyable, high-tech",0,"Good benefits, lots of custom tech
","Demanding, lots of new unexperienced employees, strange way of deciding your hire level
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,
Thu Feb 11 2021, Technical Program Manager II,"New York, NY",Current Employee ,An amazing and dynamic place to work,0,"Given the resources and autonomy to work on problems that matter and energize. I am given scope and guidance to really excel in this amazing environment with incredibly smart and kind co-workers. The office is energizing and so much fun, I truly love going to work every day and consider myself incredibly well looked after.
","Working from home during 2020 has been tough but I think we have been cared for as well as possible through this period. As the company grows it does lose its high-energy and weird feeling to some extent although there are concerted efforts to minimize the erosion of company culture.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 11 2021, Software Engineer,"New York, NY",Current Employee ,Good,0,"Everything except health insurance lol
","work hours are horrible. No wlb
Helpfu",,5,1,4,5,4,5,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Thu Feb 11 2021, Business Development Representative,,Current Employee ,The name speaks for itself.. Great place to work!,0,"Offices, salary, benefits, work culture
","Rapid org changes, career instability
Helpfu",,5,,,,,,,,
Thu Feb 11 2021, Media Ad Campaign Manager,"Manila, Manila",Current Employee ,Great learning experience!,0,"The company and employees are very empathetic, and there are rarely any OTs.
","Night shift for some roles.
",,5,5,5,5,4,4,Recommends,Positive Outlook,
Thu Feb 11 2021, Database Manager,N/A,Former Employee ,good,0,"fantastic work life balance for this job
","there is no downside to this job
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 11 2021, Manager,"London, England",Current Employee ,Good overall,0,"Good benefit, good salary, good wlb
","nothing I can think about
Helpfu",,5,,,,,,,,
Thu Feb 11 2021, Financial Analyst,,Current Employee ,Great company to work for!,0,"Great people, free food, good pay.
","No longer get to utilize office due to covid.
",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Feb 11 2021, Media Ad Campaign Manager,"Manila, Manila",Current Employee ,Great learning experience!,0,"The company and employees are very empathetic, and there are rarely any OTs.
","Night shift for some roles.
Advice to Management
N/A
Helpfu","N/A
Helpfu",5,5,5,5,4,4,Recommends,Positive Outlook,
