date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Mar 05 2020, Talent Coordinator,"Los Gatos, CA",Former Employee ,Good company,1,"Freedom and responsibility made for a relaxed environment
","It's a very high performing environment
Helpful (1",,5,4,5,5,5,5,,,
Thu Feb 27 2020, Senior Data Engineer,"Los Gatos, CA",Former Employee ,Unique culture.,2,"Unique culture. Some people like it; some people hate it. I personally felt grateful. Learned a ton during my short tenure.
","Unique culture. Not for everybody. I won't recommend to my friends unless they are very ready, including a green card.
Helpful (2",,5,2,5,5,5,5,Doesn't Recommend,Neutral Outlook,Approves of CEO
Thu Mar 19 2020, Operations Assistant,"Hollywood, CA",Former Employee ,Toxic Culture & Cliquey Environment,17,"Great benefits and catered lunches!
","While working at Netflix, I have dealt with more cons than pros. Especially while working with leadership. The directors don't seem to show humility towards their subordinates; and their assistants often reflect the same attitudes. I can recall a specifc instance when I had to work with the assistant's of the CEO. Back in November, we needed to collaborate on an undisclosed project and I just remember being so astounded at the level of arrogance and superiority that these assistants felt towards me and my team. They were EXTREMELY unprofessional, ignorant and unproductive. I hope Reed one day takes a hold of his company and reevaluates who he hires to represent him.
",,1,3,1,2,3,1,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Thu Feb 27 2020, Csr1,,Former Employee ,Great place to work while it was still open,0,"Awesome employees and a fun work environment
","Center is now closed, call centers are no longer Netflix owned
Helpfu",,4,4,5,3,5,4,Recommends,Neutral Outlook,No Opinion of CEO
Sat Feb 22 2020,Anonymous,,Former Employee ,Culture changing,1,"Direct feedback, innovative, freedom and responsibility
","Not adhering to the culture as it grows. No loyalties to strong people if a reorg puts them out. Needs more global acumen.
",,4,1,3,1,5,4,,,
Thu Feb 06 2020, Accountant,"Los Angeles, CA",Former Employee ,Great Company,0,"Very progressive thinking company. Easy going, promoting, great work environment
","Nothing negative from my experience
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,
Tue Jan 28 2020, Senior Software Test Engineer,,Former Employee ,Test manager,2,"Creative and dynamic place to work
","Nothing to comment on here
Helpful (2",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Sun Jan 19 2020, Commission Manager,"New York, NY",Current Employee ,Great film learning experience,1,"learned hands-on about being on a big budget tv show set
","Hours were terrible and unpredictable
Helpful (1",,5,2,4,4,3,4,Recommends,Neutral Outlook,No Opinion of CEO
Wed Feb 05 2020, Director,,Former Employee ,Good,0,"Good place to work for years
","Nothing bad about working here
Helpfu",,4,,,,,,,,
Wed Jan 15 2020, Director,"Los Angeles, CA",Current Employee ,Great place to work!,2,"transparency, freedom and responsibility, trust
","Type A people often have a hard time relaxing, so need to work on that more.
Helpful (2",,5,4,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Thu Mar 19 2020, Operations Assistant,"Hollywood, CA",Former Employee ,Toxic Culture & Cliquey Environment,17,"Great benefits and catered lunches!
","While working at Netflix, I have dealt with more cons than pros. Especially while working with leadership. The directors don't seem to show humility towards their subordinates; and their assistants often reflect the same attitudes. 

I can recall a specifc instance when I had to work with the assistant's of the CEO. Back in November, we needed to collaborate on an undisclosed project and I just remember being so astounded at the level of arrogance and superiority that these assistants felt towards me and my team. They were EXTREMELY unprofessional, ignorant and unproductive. 

I hope Reed one day takes a hold of his company and reevaluates who he hires to represent him.
Advice to Management
Netflix needs to re-train all recruiters and assistants. They are making the company look extremely distasteful.
Helpful (17","Netflix needs to re-train all recruiters and assistants. They are making the company look extremely distasteful.
",1,3,1,2,3,1,Doesn't Recommend,Neutral Outlook,Disapproves of CEO
Fri Jan 03 2020, Manager,"Los Angeles, CA",Current Employee ,Amazing company with benefits,1,"Full transparency, freedom of responsibility, complete exposure and cross collaboration to ignite innovation and inclusion.
","The workload can be overwhelming.
Helpful (1",,5,,,,,,,,
Tue Feb 04 2020, Creative Assistant,"Los Angeles, CA",Current Employee ,Creative Assistant,12,"Free food, free coffee/tea, good pay
","You can’t take any vacation, you have to sell your heart and soul to your hiring managers and do as they please even if you disagree with them, HR and everyone is there to mislead you, culture is a big deal but for the most part, really fake because no one wants feedback and will play office politics, hierarchy
",,1,1,1,3,5,1,Doesn't Recommend,Negative Outlook,Approves of CEO
Thu Jan 09 2020, Construction Business Manager,"Los Gatos, CA",Current Employee ,Great place to work,4,,"ruction Business Manager in Los Gatos, CA
Recommends
Positive Outlook
Approves of CEO
I have been working at Netflix full-time for more than a year
Pros
Working there really is better than any other place I have worked. Great benefits, great work/life balance, in an environment where you work with the best of the best. Pay is amazing.
Cons
They want you to have good judgement which really means guess exactly how we want you to act and behave and if you don’t you get fired and we’ll send out an email to everybody with why you were fired.
",,4,5,5,5,5,4,Recommends,Positive Outlook,Approves of CEO
Mon Jan 20 2020,Anonymous,,Former Employee ,Project Management,0,"Great flexibility and autonomy
Good benefits so you are properly rewarded
","Make sure you are prepared to produce exceptional work, or else do not join.
Helpfu",,3,2,5,4,5,3,Recommends,Positive Outlook,Approves of CEO
Wed Jan 08 2020, Writer’s PA,"Los Angeles, CA",Former Employee ,Exciting name recognition but flaws in the system,2,"Name recognition, fair pay, good content
","Mysteriously large company (hard to find contacts)
",,3,3,3,3,4,3,Recommends,,
Mon Dec 16 2019, Software Engineer,,Former Employee ,Work at Netflix was good,2,"great benefits smart colleagues freedom and responsibility
","highly demanding long hours and wack schedules
",,5,,,,,,,,
Tue Dec 17 2019, Technical Research Assistant,"Salt Lake City, UT",Former Employee ,Excellent Job With a Few Downsides,7,"Pay and benefits are great. Excellent Coworkers The Job training course is excellent Great place to gain skills preparing for more advanced IT jobs Flexible Scheduling and tons of Vacation Time Fantastic Culture of Freedom and Responsibility
","Things change very quickly and you have to be able to adapt quickly. They fire people frequently. Most of the management team has been let go meaning they're extremely understaffed. The work itself is difficult and always changing so it can be a bit overwhelming.
",,4,3,5,5,5,2,Recommends,Positive Outlook,Approves of CEO
Thu Jan 02 2020, Visual Designer,,Current Employee ,Competitive Salary,1,"Talented Coworkers, and strong initiatives
","Work life balance, competitive environtment
Helpful (1",,3,3,3,4,5,3,,,
Mon Dec 30 2019, Senior Software Engineer,"Los Gatos, CA",Former Employee ,Competitive salaries to compensate for a toxic culture,35,"* Competitive salaries * ""Freedom and Responsibility"" - access to pretty much all data/applications internally which eliminates barriers and promotes transparency
","* Sexist and racist hiring practices * Only interviewed women in my final year there and this wasn't just my experience. This topic was broadly discussed in a room of 20+ engineers with HR present * Heard instances were management told staff to ""lower the bar"" to allow for more women to be hired * Managements role seemed to be centered around creating chaos * Layoffs were regular, often without warning * Reorged fives times in two years * As an engineer there is not much growth potential outside earning more money or switching tracks to become a manager
",,1,3,3,2,5,2,Doesn't Recommend,Positive Outlook,Approves of CEO
Sun Jan 05 2020, Creative,"Los Angeles, CA",Former Employee ,Netflix has a racial culture problem,17,"Decent pay and loaded kitchen
","Alot of racial resentment throughout the company. Alot of white people dont like working on black or urban content so you get management rolling their eyes and taking out their stresses because they have to answer to a POC or urban demo. HUGE problem Netflix needs to address that causes a toxic culture. Also the term ""well funded startup"" gets tossed around alot by upper management meaning that they have no idea what they are doing but will throw as much money as possible to try and fix the problem.
",,1,1,1,1,1,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
