date,employee_title,location,employee_status,review_title,helpful,pros,cons,advice_to_mgmt,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt,recommends,positive_outlook,approves_of_CEO
Thu Oct 03 2019, Specialist,,Former Employee ,Awesome experience,0,"The people - seriously some of the kindest, coolest people I’ve had the chance to work with Best retail experience possible from a staff perspective.
","It’s still retail so ...
",,5,5,5,5,5,5,Recommends,Positive Outlook,No Opinion of CEO
Wed Oct 02 2019, Specialist,"Toronto, ON",Former Employee ,Great place,0,"Well managed Fun Great staff Interesting Up to date
","Gets a bit repetitive (talk about the same thing every day) but not many people thought that
",,5,4,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Wed Sep 25 2019, Lead,,Former Employee ,Got it done.,0,"People were very interesting if I may say.
","Long hours can be very tough.
Helpfu",,5,,,,,,,,
Sat Oct 12 2019, Specialist,,Current Employee ,Amazing Company To work for,0,"Amazing benefits
Easy time management
Amazing work place
Amazing attitude
","Demends alot 
Hard to grow
Can not move to corporate
easier to leave and come back then to get promoted
Helpfu",,5,4,5,3,5,2,Recommends,Positive Outlook,Approves of CEO
Sun Oct 27 2019,Anonymous,"Ottawa, ON",Former Employee ,Culture Shift,0,"Well paying retail job.
Very diverse coworkers.
Good amount of breaks (needed due to high pace/nonstop working).
Benefits for part time.
","Difficult to get time off.
Strict management.
Requires a lot of time for part-time employment. (min. 25 hours, must have 2 closing shifts not including sunday cause they close earlier, and full weekend availability).
Fake culture around wanting employee development, will only care if it benefits them. (ie. Had trouble getting time off for a final exam in university).
Impossible to get time off around holidays, no matter how far in advance you book it.
Lack of advancement opportunities passed the retail level (worked with several people that have around 8-10 years in the same store).
Advice to Management
Ease up on the employees and give them more freedom, and maybe you won't have to train 10 new ones every 2 months.
Helpfu","Ease up on the employees and give them more freedom, and maybe you won't have to train 10 new ones every 2 months.
Helpfu",3,1,3,1,5,3,Neutral Outlook,,
Thu Oct 03 2019, Specialist,,Former Employee ,Awesome experience,0,"The people - seriously some of the kindest, coolest people I’ve had the chance to work with
Best retail experience possible from a staff perspective.
","It’s still retail so ...
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,No Opinion of CEO
Wed Oct 02 2019, Specialist,"Toronto, ON",Former Employee ,Great place,0,"Well managed
Fun
Great staff
Interesting 
Up to date
","Gets a bit repetitive (talk about the same thing every day) but not many people thought that
Advice to Management
You’re doing a great hob
Helpfu","You’re doing a great hob
Helpfu",5,4,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Sun Oct 06 2019, Technical Specialist,"Edmonton, AB",Former Employee ,Good part time job during university,1,"Good pay, good benefits for a student. Challenging work, will benefit individual in the long term
","20 hours minimum weekly, busy/stressful work
Helpful (1",,4,4,5,3,5,4,Recommends,,
Wed Sep 25 2019, Store Manager,"Toronto, ON",Current Employee ,Amazing company to work for,0,"Amazing people everywhere I go
","No cons at all, just good
Helpfu",,5,,,,,,,,
Wed Oct 09 2019, Sales Specialist,"Calgary, AB",Current Employee ,good,0,"great environment, good pay and benefits
","lots of standing. busy place
Helpfu",,4,4,4,4,4,4,Recommends,Positive Outlook,Approves of CEO
Wed Sep 18 2019, Red Zone Specialist,"Montreal, QC",Former Employee ,Great place to work,0,"Loved my experience met great people
","No cons that I can think of
Helpfu",,5,5,5,5,5,5,Recommends,,Approves of CEO
Wed Oct 02 2019, Specialist,"Toronto, ON",Former Employee ,Don't expect to go anywhere with it,0,"Great benefits even for part-time employees.
","Weird culture, no reasonable opportunities.
Helpfu",,3,4,2,1,4,3,Recommends,Positive Outlook,Approves of CEO
Sun Oct 20 2019, Manager,,Current Employee ,Cult like environment,2,"Pay and benefits and discounts
","Can't be an independent thinker
Advice to Management
Stop producing drones and rating coworker feedback. It creates a toxic backstabbing environment in order to get to the top.
Helpful (2","Stop producing drones and rating coworker feedback. It creates a toxic backstabbing environment in order to get to the top.
",1,1,1,1,5,1,Doesn't Recommend,Negative Outlook,Disapproves of CEO
Sun Sep 29 2019, Lead Genius,"Calgary, AB",Current Employee ,Typical Busy Retail,0,"Great benefits, higher than average pay
","All about selling, no loyalty past three years, terrible hours
",,2,1,1,1,5,2,Doesn't Recommend,Positive Outlook,No Opinion of CEO
Fri Sep 20 2019, Apple Pro,"Laval, QC",Current Employee ,Pro,0,"Good pay, good staff, good benefits
","Inconsistent hours, lack of opportunities to advance
Helpfu",,3,2,4,3,5,3,Recommends,Positive Outlook,
Mon Sep 02 2019, Sales Specialist,,Current Employee ,Love it so far,0,"Very fun, dynamic and flexible.
","I don't really have any complaints.
Helpfu",,5,5,5,5,4,5,Recommends,Positive Outlook,Approves of CEO
Thu Aug 29 2019, Creative,"Calgary, AB",Former Employee ,Amazing and special place,1,"Amazing and talented people. Excellent benefits and coverage and perks, fulfilling work.
","Constant need to ‘deal with ambiguity’ can be to the company’s detriment, often there are gaps in policy or training that don’t need to exist with sufficient planning.
",,5,5,5,4,5,3,Recommends,Positive Outlook,Approves of CEO
Thu Aug 29 2019, Creative,"Calgary, AB",Former Employee ,Amazing and special place,1,"Amazing and talented people. Excellent benefits and coverage and perks, fulfilling work.
","Constant need to ‘deal with ambiguity’ can be to the company’s detriment, often there are gaps in policy or training that don’t need to exist with sufficient planning.
Helpful (1",,5,5,5,4,5,3,Recommends,Positive Outlook,Approves of CEO
Thu Sep 12 2019, Manager,,Current Employee ,Salary,0,"total comp not too bad
","work life balance very poor
Helpfu",,4,2,2,4,4,3,,,
Fri Sep 13 2019, Apple Genius,,Current Employee ,Work hard get paid like nowhere else.,0,"If you work hard you’ll do well. The salary justifies the work.
","It’s retail. So you work weekends or evenings. No real negotiation room for availability.
Helpfu",,4,2,3,3,5,3,,,
Mon Aug 26 2019, Specialist,"Calgary, AB",Current Employee ,Good benefits fun team,1,"Good benefits, relaxing atmosphere, good coworkers
","Customers are not the smartest, a lot of unhappy customers
Helpful (1",,5,5,5,5,5,4,Recommends,Positive Outlook,No Opinion of CEO
Wed Sep 11 2019, Genius,,Current Employee ,good for part-time only,0,"Good pay, good benefits creative staff
","management succumbs to detrimental tactics to maintain productivity
Helpfu",,4,3,4,1,4,2,Doesn't Recommend,Positive Outlook,Approves of CEO
Tue Aug 27 2019, genious,,Current Employee ,Great place to learn and work,0,"Variety of tasks make each day very interesting.
","Retail hours can be a challenge.
Helpfu",,5,,,,,,Recommends,Positive Outlook,
Tue Sep 10 2019, Specialist,"Vancouver, BC",Current Employee ,Organized but demanding,0,"Very organized, very clean, and in my case, close to my house.
","Too many bosses in one room. Every manager has a different notion of how to do things, and you get 1231 different orientations about the same thing. In the end, you're always wrong!
",,3,2,3,3,4,2,Recommends,Neutral Outlook,No Opinion of CEO
Thu Aug 22 2019, People Operations Planner,,Current Employee ,Apple - remains one of the best places to work,0,"multicultural team and flexible hours
","The hours may take some time to get used to
Helpfu",,5,3,5,4,4,3,Recommends,Positive Outlook,Approves of CEO
Wed Aug 21 2019, Manager,"Vancouver, BC",Current Employee ,Great place to work and grow,0,"Incredible people, products, benefits.
","working in a mall with long hours
Helpfu",,5,3,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Sep 04 2019, Sales Specialist,"Toronto, ON",Current Employee ,from inspiring to the bottom line.,0,"benefits, like stock purchase plan, health benefits, great coworkers,
","culture has changed to the bottom line, sales numbers, quoatas. that's all managers talk about.
",,2,1,1,2,5,1,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Wed Sep 04 2019, Sales Specialist,"Toronto, ON",Current Employee ,from inspiring to the bottom line.,0,"benefits, like stock purchase plan, health benefits, great coworkers,
","culture has changed to the bottom line, sales numbers, quoatas. that's all managers talk about.
Advice to Management
managers are also just employees, treat others with respect and dignity.
Helpfu","managers are also just employees, treat others with respect and dignity.
Helpfu",2,1,1,2,5,1,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Mon Aug 19 2019, Product Specialist,,Current Employee ,Great place,0,"Good management, eager to help develop skills
","Not enough breaks, long hours
Helpfu",,5,5,5,5,5,5,Recommends,Positive Outlook,Approves of CEO
Wed Sep 04 2019, Mac Genius,,Current Employee ,Meh,0,"Pays okay 
People you work with are alright
","Now you’re just asked to do so many things in such little time. 
Pushy sales. 
Not about the experience anymore.
Advice to Management
If you’re going to preach you care about the people then mean it.
Helpfu","If you’re going to preach you care about the people then mean it.
Helpfu",2,1,1,3,3,1,Doesn't Recommend,Neutral Outlook,No Opinion of CEO
Wed Aug 28 2019, Genius,"Montreal, QC",Former Employee ,Great experience. Company can invest a little more on the training part of the employees.,0,"Dynamic Team. Lot to learn.
","Most things have to be learnt on the fly. The company needs to invest more on the learning and training experience of the employees. Technology evolves upper fast but without advanced training systems, the employees wont be a great resource for the customers.
",,4,4,4,4,4,2,Recommends,Positive Outlook,Approves of CEO
Tue Aug 27 2019, Operations Specialist,,Current Employee ,"Great company, poor team",1,"Benefits, pay, culture, guaranteed hours
","High stress, upper management preaches self development but are otherwise careless to your needs
",,2,,,,,,,,
Wed Aug 21 2019, Sales Consultant,"Toronto, ON",Current Employee ,Good stepping stone for young people,0,,"ltant in Toronto, ON
Recommends
Positive Outlook
Approves of CEO
I have been working at Apple full-time for more than a year
Pros
Good coworks, nice work life balance
Cons
no room to grow, retails environment high pressure
Helpfu",,3,5,5,3,3,4,Recommends,Positive Outlook,Approves of CEO
Thu Aug 01 2019, Specialist,"Ottawa, ON",Former Employee ,Great place for part time,0,#NAME?,#NAME?,,5,4,5,4,5,5,Recommends,Positive Outlook,No Opinion of CEO
Fri Aug 16 2019, Developer,,Current Employee ,Hello,0,"Nice to work, eat friendly good
","Bad, managemnt was hard, no promotions
Helpfu",,2,1,1,3,3,,,,
Tue Aug 13 2019, Specialist,"Toronto, ON",Current Employee ,Product specialist,0,"Benefits as part timer same as full timer
","Hard become a full time
Helpfu",,4,4,3,3,4,3,Recommends,Neutral Outlook,No Opinion of CEO
